method,experiment_type,experiment_variant,dataset_direction,model,brier_before,brier_after,ece_before,ece_after,mce_before,mce_after,brier_delta,ece_delta,mce_delta,experiment_id,n,brier_win,ece_win,mce_win,all_win,any_degrade,outcome,failure_category,model_family
intercept_slope,external_kaggle_uci,cfs,kaggle__to__va,lr,0.223299,0.260878,0.148426,0.189152,0.279275,0.189152,0.037579,0.040727,-0.090122,external_kaggle_uci__cfs__kaggle__to__va__lr.json,1,False,False,True,False,True,degraded,brier_degraded|ece_degraded,linear
intercept_slope,external_kaggle_uci,cfs,kaggle__to__va,rf,0.228270,0.258235,0.129338,0.186783,0.393003,0.797627,0.029965,0.057445,0.404623,external_kaggle_uci__cfs__kaggle__to__va__rf.json,1,False,False,False,False,True,degraded,brier_degraded|ece_degraded|ece_severe|mce_degraded|mce_severe,tree
intercept_slope,external_kaggle_uci,cfs,kaggle__to__va,xgb,0.262105,0.263122,0.186929,0.189275,0.506031,0.189275,0.001017,0.002346,-0.316756,external_kaggle_uci__cfs__kaggle__to__va__xgb.json,1,False,False,True,False,True,neutral,neutral,tree
intercept_slope,external_kaggle_uci,cfs,switzerland__to__kaggle,lgbm,0.460067,0.244017,0.461263,0.037460,0.481517,0.129975,-0.216050,-0.423803,-0.351543,external_kaggle_uci__cfs__switzerland__to__kaggle__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs,switzerland__to__kaggle,lr,0.455599,0.244897,0.455198,0.093466,0.455198,0.772014,-0.210701,-0.361732,0.316817,external_kaggle_uci__cfs__switzerland__to__kaggle__lr.json,1,True,True,False,False,True,improved,success,linear
intercept_slope,external_kaggle_uci,cfs,switzerland__to__kaggle,rf,0.249518,0.237150,0.102259,0.022960,0.306490,0.253272,-0.012368,-0.079300,-0.053218,external_kaggle_uci__cfs__switzerland__to__kaggle__rf.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs,switzerland__to__kaggle,xgb,0.461902,0.246993,0.458185,0.028254,0.524851,0.175775,-0.214909,-0.429931,-0.349077,external_kaggle_uci__cfs__switzerland__to__kaggle__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs,va__to__kaggle,lgbm,0.278163,0.232319,0.213904,0.029305,0.302139,0.089765,-0.045845,-0.184599,-0.212374,external_kaggle_uci__cfs__va__to__kaggle__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_kaggle_uci,cfs,va__to__kaggle,lr,0.276106,0.238768,0.183716,0.064128,0.502760,0.219236,-0.037338,-0.119588,-0.283523,external_kaggle_uci__cfs__va__to__kaggle__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_slope,external_kaggle_uci,cfs,va__to__kaggle,rf,0.232303,0.219916,0.065334,0.070902,0.241543,0.149792,-0.012387,0.005568,-0.091751,external_kaggle_uci__cfs__va__to__kaggle__rf.json,1,True,False,True,False,True,improved,success,tree
intercept_slope,external_kaggle_uci,cfs,va__to__kaggle,xgb,0.267872,0.237808,0.202958,0.063260,0.454093,0.617951,-0.030064,-0.139697,0.163857,external_kaggle_uci__cfs__va__to__kaggle__xgb.json,1,True,True,False,False,True,improved,success,tree
intercept_slope,external_uci,,cleveland+hungary+switzerland__to__va,lgbm,0.191145,0.230437,0.108475,0.181924,0.253585,0.418591,0.039293,0.073449,0.165007,external_uci__cleveland+hungary+switzerland__to__va__lgbm.json,1,False,False,False,False,True,degraded,brier_degraded|ece_degraded|ece_severe|mce_degraded|mce_severe,tree
intercept_slope,external_uci,,cleveland+hungary+switzerland__to__va,lr,0.186701,0.224970,0.121367,0.182172,0.276775,0.565934,0.038268,0.060805,0.289159,external_uci__cleveland+hungary+switzerland__to__va__lr.json,1,False,False,False,False,True,degraded,brier_degraded|ece_degraded|ece_severe|mce_degraded|mce_severe,linear
intercept_slope,external_uci,,cleveland+hungary+switzerland__to__va,rf,0.176358,0.216656,0.079225,0.172753,0.251293,0.445671,0.040298,0.093528,0.194378,external_uci__cleveland+hungary+switzerland__to__va__rf.json,1,False,False,False,False,True,degraded,brier_degraded|ece_degraded|ece_severe|mce_degraded|mce_severe,tree
intercept_slope,external_uci,,cleveland+hungary+switzerland__to__va,xgb,0.205991,0.241451,0.118897,0.184771,0.339558,0.411886,0.035459,0.065873,0.072328,external_uci__cleveland+hungary+switzerland__to__va__xgb.json,1,False,False,False,False,True,degraded,brier_degraded|ece_degraded|ece_severe|mce_degraded,tree
intercept_slope,external_uci,,cleveland+hungary+va__to__switzerland,lgbm,0.202972,0.067380,0.327033,0.048991,0.666698,0.681534,-0.135593,-0.278042,0.014836,external_uci__cleveland+hungary+va__to__switzerland__lgbm.json,1,True,True,False,False,True,improved,success,tree
intercept_slope,external_uci,,cleveland+hungary+va__to__switzerland,lr,0.198139,0.070837,0.325376,0.040711,0.634427,0.349958,-0.127301,-0.284665,-0.284469,external_uci__cleveland+hungary+va__to__switzerland__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_slope,external_uci,,cleveland+hungary+va__to__switzerland,rf,0.184268,0.063885,0.322440,0.031488,0.657304,0.784985,-0.120382,-0.290952,0.127681,external_uci__cleveland+hungary+va__to__switzerland__rf.json,1,True,True,False,False,True,improved,success,tree
intercept_slope,external_uci,,cleveland+hungary+va__to__switzerland,xgb,0.200732,0.064129,0.327810,0.027247,0.630258,0.735865,-0.136602,-0.300564,0.105608,external_uci__cleveland+hungary+va__to__switzerland__xgb.json,1,True,True,False,False,True,improved,success,tree
intercept_slope,external_uci,,cleveland+switzerland+va__to__hungary,lgbm,0.217129,0.143705,0.250689,0.079523,0.402791,0.347982,-0.073424,-0.171166,-0.054808,external_uci__cleveland+switzerland+va__to__hungary__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_uci,,cleveland+switzerland+va__to__hungary,lr,0.194910,0.134649,0.258732,0.097057,0.466103,0.417466,-0.060261,-0.161675,-0.048637,external_uci__cleveland+switzerland+va__to__hungary__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_slope,external_uci,,cleveland+switzerland+va__to__hungary,rf,0.166508,0.130239,0.184661,0.084080,0.282383,0.264053,-0.036268,-0.100581,-0.018330,external_uci__cleveland+switzerland+va__to__hungary__rf.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_uci,,cleveland+switzerland+va__to__hungary,xgb,0.221402,0.154537,0.248056,0.082524,0.442840,0.219040,-0.066864,-0.165532,-0.223800,external_uci__cleveland+switzerland+va__to__hungary__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_uci,,cleveland__to__hungary,lgbm,0.158929,0.129978,0.162981,0.081729,0.572645,0.375607,-0.028951,-0.081252,-0.197038,external_uci__cleveland__to__hungary__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_uci,,cleveland__to__hungary,lr,0.455337,0.129173,0.514474,0.094736,0.735020,0.223270,-0.326164,-0.419739,-0.511749,external_uci__cleveland__to__hungary__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_slope,external_uci,,cleveland__to__hungary,rf,0.163525,0.130842,0.195728,0.119498,0.474050,0.354755,-0.032683,-0.076230,-0.119295,external_uci__cleveland__to__hungary__rf.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_uci,,cleveland__to__hungary,xgb,0.165488,0.132434,0.166984,0.069010,0.536932,0.332701,-0.033053,-0.097974,-0.204231,external_uci__cleveland__to__hungary__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_uci,,cleveland__to__switzerland,lgbm,0.217624,0.071634,0.341179,0.057529,0.904005,0.599624,-0.145990,-0.283649,-0.304380,external_uci__cleveland__to__switzerland__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_uci,,cleveland__to__switzerland,lr,0.226883,0.076161,0.317370,0.056897,0.943150,0.308488,-0.150722,-0.260473,-0.634661,external_uci__cleveland__to__switzerland__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_slope,external_uci,,cleveland__to__switzerland,rf,0.188505,0.064411,0.316506,0.034083,0.733491,0.758338,-0.124094,-0.282423,0.024846,external_uci__cleveland__to__switzerland__rf.json,1,True,True,False,False,True,improved,success,tree
intercept_slope,external_uci,,cleveland__to__switzerland,xgb,0.216589,0.066915,0.342005,0.028937,0.643447,0.313236,-0.149675,-0.313068,-0.330211,external_uci__cleveland__to__switzerland__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_uci,,cleveland__to__va,lgbm,0.180354,0.228524,0.112030,0.183777,0.263012,0.481566,0.048170,0.071747,0.218555,external_uci__cleveland__to__va__lgbm.json,1,False,False,False,False,True,degraded,brier_degraded|ece_degraded|ece_severe|mce_degraded|mce_severe,tree
intercept_slope,external_uci,,cleveland__to__va,lr,0.248331,0.240472,0.237228,0.186461,0.839159,0.385154,-0.007859,-0.050766,-0.454005,external_uci__cleveland__to__va__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_slope,external_uci,,cleveland__to__va,rf,0.182567,0.229259,0.092664,0.181176,0.187839,0.376063,0.046691,0.088511,0.188223,external_uci__cleveland__to__va__rf.json,1,False,False,False,False,True,degraded,brier_degraded|ece_degraded|ece_severe|mce_degraded|mce_severe,tree
intercept_slope,external_uci,,cleveland__to__va,xgb,0.194492,0.234453,0.090787,0.183185,0.240252,0.423337,0.039961,0.092398,0.183085,external_uci__cleveland__to__va__xgb.json,1,False,False,False,False,True,degraded,brier_degraded|ece_degraded|ece_severe|mce_degraded|mce_severe,tree
intercept_slope,external_uci,,hungary+switzerland+va__to__cleveland,lgbm,0.270034,0.170308,0.281137,0.081022,0.548848,0.206573,-0.099726,-0.200115,-0.342274,external_uci__hungary+switzerland+va__to__cleveland__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_uci,,hungary+switzerland+va__to__cleveland,lr,0.536660,0.189467,0.542702,0.097582,0.816164,0.361493,-0.347193,-0.445120,-0.454672,external_uci__hungary+switzerland+va__to__cleveland__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_slope,external_uci,,hungary+switzerland+va__to__cleveland,rf,0.226696,0.163570,0.235441,0.101193,0.464950,0.193117,-0.063125,-0.134248,-0.271833,external_uci__hungary+switzerland+va__to__cleveland__rf.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_uci,,hungary+switzerland+va__to__cleveland,xgb,0.269820,0.164272,0.280186,0.135823,0.545750,0.325868,-0.105549,-0.144363,-0.219881,external_uci__hungary+switzerland+va__to__cleveland__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_uci,,hungary__to__cleveland,lgbm,0.175139,0.174802,0.085023,0.095716,0.253198,0.449868,-0.000336,0.010693,0.196670,external_uci__hungary__to__cleveland__lgbm.json,1,True,False,False,False,True,degraded,ece_degraded|mce_degraded|mce_severe,tree
intercept_slope,external_uci,,hungary__to__cleveland,lr,0.407030,0.168014,0.419874,0.075594,0.858501,0.432487,-0.239016,-0.344280,-0.426014,external_uci__hungary__to__cleveland__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_slope,external_uci,,hungary__to__cleveland,rf,0.177274,0.169878,0.126676,0.094131,0.284327,0.285103,-0.007396,-0.032545,0.000776,external_uci__hungary__to__cleveland__rf.json,1,True,True,False,False,True,neutral,neutral,tree
intercept_slope,external_uci,,hungary__to__cleveland,xgb,0.179058,0.180559,0.087527,0.078528,0.233149,0.431650,0.001502,-0.008998,0.198500,external_uci__hungary__to__cleveland__xgb.json,1,False,True,False,False,True,degraded,mce_degraded|mce_severe,tree
intercept_slope,external_uci,,hungary__to__switzerland,lgbm,0.253531,0.057199,0.406756,0.020955,0.791665,0.629487,-0.196333,-0.385802,-0.162177,external_uci__hungary__to__switzerland__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_uci,,hungary__to__switzerland,lr,0.350357,0.074473,0.528371,0.031120,0.548243,0.031120,-0.275883,-0.497250,-0.517123,external_uci__hungary__to__switzerland__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_slope,external_uci,,hungary__to__switzerland,rf,0.167349,0.062410,0.314315,0.030299,0.656819,0.752942,-0.104938,-0.284017,0.096123,external_uci__hungary__to__switzerland__rf.json,1,True,True,False,False,True,improved,success,tree
intercept_slope,external_uci,,hungary__to__switzerland,xgb,0.247867,0.063688,0.393271,0.033078,0.765088,0.737074,-0.184179,-0.360193,-0.028014,external_uci__hungary__to__switzerland__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_uci,,hungary__to__va,lgbm,0.197947,0.232144,0.162929,0.188250,0.361658,0.555941,0.034197,0.025321,0.194282,external_uci__hungary__to__va__lgbm.json,1,False,False,False,False,True,degraded,brier_degraded|ece_degraded|mce_degraded|mce_severe,tree
intercept_slope,external_uci,,hungary__to__va,lr,0.217776,0.228362,0.187774,0.183611,0.443322,0.585301,0.010587,-0.004163,0.141978,external_uci__hungary__to__va__lr.json,1,False,True,False,False,True,degraded,brier_degraded|mce_degraded|mce_severe,linear
intercept_slope,external_uci,,hungary__to__va,rf,0.180154,0.224902,0.101377,0.182016,0.281165,0.545898,0.044747,0.080639,0.264733,external_uci__hungary__to__va__rf.json,1,False,False,False,False,True,degraded,brier_degraded|ece_degraded|ece_severe|mce_degraded|mce_severe,tree
intercept_slope,external_uci,,hungary__to__va,xgb,0.200401,0.238877,0.079649,0.188080,0.343516,0.476102,0.038476,0.108431,0.132586,external_uci__hungary__to__va__xgb.json,1,False,False,False,False,True,degraded,brier_degraded|ece_degraded|ece_severe|mce_degraded|mce_severe,tree
intercept_slope,external_uci,,switzerland__to__cleveland,lgbm,0.367918,0.200660,0.411695,0.148785,0.584703,0.299955,-0.167257,-0.262910,-0.284748,external_uci__switzerland__to__cleveland__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_uci,,switzerland__to__cleveland,lr,0.482918,0.242766,0.486442,0.022485,0.486442,0.022485,-0.240151,-0.463957,-0.463957,external_uci__switzerland__to__cleveland__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_slope,external_uci,,switzerland__to__cleveland,rf,0.217029,0.184649,0.188025,0.095271,0.342701,0.193951,-0.032380,-0.092754,-0.148749,external_uci__switzerland__to__cleveland__rf.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_uci,,switzerland__to__cleveland,xgb,0.362123,0.195552,0.406109,0.158181,0.727670,0.299270,-0.166571,-0.247928,-0.428399,external_uci__switzerland__to__cleveland__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_uci,,switzerland__to__hungary,lgbm,0.413449,0.178632,0.477790,0.145337,0.730195,0.280744,-0.234818,-0.332452,-0.449451,external_uci__switzerland__to__hungary__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_uci,,switzerland__to__hungary,lr,0.557205,0.223100,0.572637,0.000441,0.572637,0.000441,-0.334104,-0.572196,-0.572196,external_uci__switzerland__to__hungary__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_slope,external_uci,,switzerland__to__hungary,rf,0.236572,0.170229,0.277481,0.105899,0.475647,0.490961,-0.066343,-0.171582,0.015314,external_uci__switzerland__to__hungary__rf.json,1,True,True,False,False,True,improved,success,tree
intercept_slope,external_uci,,switzerland__to__hungary,xgb,0.391759,0.168563,0.461623,0.137679,0.673040,0.400530,-0.223196,-0.323944,-0.272510,external_uci__switzerland__to__hungary__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_uci,,switzerland__to__va,lgbm,0.301506,0.264721,0.287510,0.190872,0.429918,0.190872,-0.036785,-0.096638,-0.239046,external_uci__switzerland__to__va__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_uci,,switzerland__to__va,lr,0.307740,0.263174,0.284360,0.189843,0.284360,0.189843,-0.044567,-0.094516,-0.094516,external_uci__switzerland__to__va__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_slope,external_uci,,switzerland__to__va,rf,0.219744,0.255618,0.154210,0.185279,0.294908,0.502450,0.035874,0.031069,0.207542,external_uci__switzerland__to__va__rf.json,1,False,False,False,False,True,degraded,brier_degraded|ece_degraded|mce_degraded|mce_severe,tree
intercept_slope,external_uci,,switzerland__to__va,xgb,0.293697,0.261143,0.280368,0.188763,0.722904,0.188763,-0.032553,-0.091605,-0.534141,external_uci__switzerland__to__va__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_uci,,va__to__cleveland,lgbm,0.255985,0.198941,0.245036,0.138289,0.492869,0.436889,-0.057044,-0.106747,-0.055980,external_uci__va__to__cleveland__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_uci,,va__to__cleveland,lr,0.432270,0.187118,0.450321,0.096340,0.766764,0.232005,-0.245152,-0.353981,-0.534759,external_uci__va__to__cleveland__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_slope,external_uci,,va__to__cleveland,rf,0.196654,0.176562,0.144880,0.065384,0.263957,0.244561,-0.020093,-0.079496,-0.019396,external_uci__va__to__cleveland__rf.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_uci,,va__to__cleveland,xgb,0.243191,0.190221,0.224630,0.083977,0.377711,0.225977,-0.052970,-0.140653,-0.151734,external_uci__va__to__cleveland__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_uci,,va__to__hungary,lgbm,0.203408,0.145391,0.233605,0.090111,0.352041,0.259008,-0.058018,-0.143494,-0.093034,external_uci__va__to__hungary__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_uci,,va__to__hungary,lr,0.355407,0.195677,0.366421,0.188708,0.698620,0.268464,-0.159730,-0.177713,-0.430156,external_uci__va__to__hungary__lr.json,1,True,True,True,True,False,improved,success,linear
intercept_slope,external_uci,,va__to__hungary,rf,0.178906,0.138968,0.198929,0.092691,0.282460,0.233844,-0.039937,-0.106238,-0.048616,external_uci__va__to__hungary__rf.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_uci,,va__to__hungary,xgb,0.212850,0.152945,0.227634,0.100282,0.416309,0.332058,-0.059905,-0.127352,-0.084250,external_uci__va__to__hungary__xgb.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_uci,,va__to__switzerland,lgbm,0.129370,0.075045,0.194094,0.039368,0.356606,0.136788,-0.054324,-0.154726,-0.219818,external_uci__va__to__switzerland__lgbm.json,1,True,True,True,True,False,improved,success,tree
intercept_slope,external_uci,,va__to__switzerland,lr,0.104844,0.075042,0.179144,0.031418,0.179144,0.031418,-0.029802,-0.147726,-0.147726,external_uci__va__to__switzerland__lr.json,1,True,True,True,True,False,improved,success,linear
